index;time;month;year;day;DMA;Saint_Paul;Saint_Patrick;Saint_John;Saint_Peter;Saint_David;Saint_George;Saint_Andrew;Saint_Joseph;Saint_Mark;Saint_Luke
38;-16728;3;1904;15;254.5131206042844;263.6;263.6;234.5;245.07813330288923;262.6839259655718;263.6;239.58734554667186;263.55457656451415;263.6;263.6
39;-16697;4;1904;15;155.66575148885184;151.70000000000002;151.70000000000002;164.4;159.78342635922021;152.0997986335821;151.70000000000002;162.17974953805046;151.71982397356257;151.70000000000002;151.70000000000002
40;-16667;5;1904;15;248.462452779352;248.4;248.4;248.60000000000002;248.5272980529011;248.40629604147372;248.4;248.56503542579608;248.40031218856004;248.4;248.4
41;-16636;6;1904;15;121.88952375200375;116.30000000000001;116.30000000000001;134.20000000000002;127.69317573464892;116.86349571189918;116.30000000000001;131.0706706087483;116.32794087612362;116.30000000000001;116.30000000000001
42;-16606;7;1904;15;310.83019427128033;317.70000000000005;317.70000000000005;295.7;303.69721418087846;317.00743543788934;317.70000000000005;299.54610316243236;317.6656592583956;317.70000000000005;317.70000000000005
43;-16575;8;1904;15;264.4632083097201;265.40000000000003;265.40000000000003;262.40000000000003;263.4905292064835;265.30555937789404;265.40000000000003;262.92446861305905;265.3953171715994;265.40000000000003;265.40000000000003
44;-16544;9;1904;15;479.7677414919283;486.70000000000005;486.70000000000005;464.5;472.56991612797736;486.00113939641557;486.70000000000005;468.3810677366363;486.66534706983555;486.70000000000005;486.70000000000005
45;-16514;10;1904;15;381.7921681082919;379.70000000000005;379.70000000000005;386.40000000000003;383.96448477218706;379.9109173893701;379.70000000000005;385.2286867641684;379.7104583167614;379.70000000000005;379.70000000000005
46;-16483;11;1904;15;208.03366839165142;194.70000000000002;194.70000000000002;237.4;221.87813429438594;196.04420485464215;194.70000000000002;229.9350634074609;194.7666522575686;194.70000000000002;194.70000000000002
47;-16453;12;1904;15;260.1476457034602;265.3;265.3;248.8;254.79791063565884;264.78057657841697;265.3;251.68457737182428;265.2742444437967;265.3;265.3
48;-16422;1;1905;15;232.06547490082417;236.0;236.0;223.4;227.98022266723038;235.60334938715476;236.0;225.6027681748476;235.98033212071746;236.0;236.0
49;-16391;2;1905;15;128.08886939879207;129.9;129.9;124.10000000000001;126.20835646586796;129.7174147972617;129.9;125.113972651914;129.89094653175883;129.9;129.9
50;-16363;3;1905;15;236.01830813970435;243.70000000000002;243.70000000000002;219.10000000000002;228.0423394931641;242.92558689873078;243.70000000000002;223.40064262708347;243.66160080711504;243.70000000000002;243.70000000000002
51;-16332;4;1905;15;191.53198192004405;192.5;192.5;189.4;190.52688018003286;192.40241135715712;192.5;189.94195090016095;192.49516107731935;192.5;192.5
52;-16302;5;1905;15;180.6073529493677;173.8;173.8;195.60000000000002;187.67548776622047;174.48626852063697;173.8;191.78886141177165;173.83402855304442;173.8;173.8
53;-16271;6;1905;15;236.7327374504121;238.70000000000002;238.70000000000002;232.4;234.6901113336152;238.5016746935774;238.70000000000002;233.50138408742382;238.69016606035873;238.70000000000002;238.70000000000002
54;-16241;7;1905;15;213.224905558704;213.10000000000002;213.10000000000002;213.5;213.35459610580222;213.1125920829475;213.10000000000002;213.43007085159215;213.10062437712008;213.10000000000002;213.10000000000002
55;-16210;8;1905;15;273.986602807688;272.8;272.8;276.6;275.218663005121;272.919624788001;272.8;275.93567309012536;272.80593158264077;272.8;272.8
56;-16179;9;1905;15;397.95283323888015;401.70000000000005;401.70000000000005;389.70000000000005;394.06211682593374;401.322237511576;401.70000000000005;391.7978744522359;401.68126868639763;401.70000000000005;401.70000000000005
57;-16149;10;1905;15;507.48000538868826;514.1;514.1;492.90000000000003;500.6064063924829;513.4326196037842;514.1;496.60624486561665;514.0669080126357;514.1;514.1
58;-16118;11;1905;15;472.3499122945643;480.5;480.5;454.40000000000003;463.8876040964058;479.6783665876778;480.5;458.96287693361296;480.4592593929147;480.5;480.5
59;-16088;12;1905;15;182.1103750708399;179.3;179.3;188.3;185.02841238054975;179.58332186631804;179.3;186.72659416082317;179.31404848520182;179.3;179.3
60;-16057;1;1906;15;178.80377765184022;183.8;183.8;167.8;173.6161557679116;183.29631668210132;183.8;170.59716593631444;183.77502491519678;183.8;183.8
61;-16026;2;1906;15;133.0643416052721;135.5;135.5;127.7;130.53537593685692;135.2544543825244;135.5;129.0636183939533;135.4878246461584;135.5;135.5
62;-15998;3;1906;15;155.87622773684808;157.5;157.5;152.3;154.1902506245713;157.33630292168291;157.5;153.20907892930222;157.49188309743894;157.5;157.5
63;-15967;4;1906;15;224.89632352531615;228.3;228.3;217.4;221.36225611688977;227.95686573968152;228.3;219.3055692941142;228.28298572347782;228.3;228.3
64;-15937;5;1906;15;220.6799042115319;218.9;218.9;224.60000000000002;222.5279945076815;219.0794371820014;218.9;223.603509635188;218.90889737396117;218.9;218.9
65;-15906;6;1906;15;323.9350040415162;328.90000000000003;328.90000000000003;313.0;318.7798047943622;328.3994647028382;328.90000000000003;315.7796836492125;328.8751810094768;328.90000000000003;328.90000000000003
66;-15876;7;1906;15;331.4784943279522;336.1;336.1;321.3;326.67994408531825;335.6340929309437;336.1;323.8873784910909;336.076898046557;336.1;336.1
67;-15845;8;1906;15;305.36698596156026;311.3;311.3;292.3;299.20668497439505;310.7018760599953;311.3;295.6216345493734;311.2703420867962;311.3;311.3
68;-15814;9;1906;15;506.6911359898962;511.5;511.5;496.1;501.69804992661494;511.0152048065225;511.5;498.7922722137027;511.4759614808769;511.5;511.5
69;-15784;10;1906;15;335.1141527226801;337.3;337.3;330.3;332.84456814846135;337.0796385484193;337.3;331.5237600971376;337.2890734003986;337.3;337.3
