index;time;month;year;day;Hanover;Saint_Mary;Saint_Ann;Trelawny;Clarendon;Kingston;Saint_James;Saint_Elizabeth;JAM;Manchester;Westmoreland;Saint_Andrew;Portland;Saint_Catherine;Saint_Thomas
855;8140;4;1972;15;25.466298919413966;23.49956970214844;22.8000231099087;24.42128407242425;24.29425429105759;25.3;24.765554485701838;1.0635048164699827e+33;3.352616979690946e+32;24.667661529779444;25.325564455224146;23.969589265144034;23.838489597333297;23.958059694113132;3.27053275810496e+33
856;8170;5;1972;15;25.825721621896648;24.024677276611328;23.500017332431533;25.120134473520174;24.83967626094818;25.8;25.439332691421104;1.0635048164699827e+33;3.352616979690946e+32;25.244324998557573;25.74753580845785;24.469589265144034;24.33754789900191;24.5171295573452;3.27053275810496e+33
857;8201;6;1972;15;26.751443243793297;24.13723106384277;23.700014443692947;25.57739730479693;24.833572220802303;25.20000000000001;25.9786653828422;1.0635048164699827e+33;3.352616979690946e+32;25.44747758507729;26.595071616915718;24.41740545008473;24.29935097192511;24.478215567118397;3.27053275810496e+33
858;8231;7;1972;15;27.081154595034644;25.12467727661133;24.60001733243152;26.136104594784044;25.888150250911714;26.70000000000001;26.465554485701837;1.0635048164699827e+33;3.352616979690946e+32;26.279517929255967;26.95605729353257;25.526108175127085;25.437547899001927;25.564158185248324;3.27053275810496e+33
859;8262;8;1972;15;27.366298919413968;25.599569702148447;24.90002310990869;26.35149991659587;26.18815025091171;27.20000000000001;26.678665382842198;1.0635048164699827e+33;3.352616979690946e+32;26.52365083098412;27.22556445522415;26.026108175127085;25.892110055530573;25.954235680527557;3.27053275810496e+33
860;8293;9;1972;15;26.41086594627598;24.71212348937989;24.100020221170112;25.635529795331998;25.439676260948186;26.4;25.95244358856147;1.0635048164699827e+33;3.352616979690946e+32;25.78845790028572;26.31704297014943;25.147848720135563;25.08298574247327;25.144158059184488;3.27053275810496e+33
861;8323;10;1972;15;26.025721621896647;24.224677276611327;23.700017332431532;25.320421873246193;24.833572220802303;25.5;25.645888139991282;1.0635048164699827e+33;3.352616979690946e+32;25.295962393283844;25.947535808457857;24.56088654010167;24.444788815396446;24.559274806358665;3.27053275810496e+33
862;8354;11;1972;15;25.91086594627598;24.19956970214844;23.5000231099087;25.120421873246194;24.83967626094818;25.70000000000001;25.44588813999129;1.0635048164699827e+33;3.352616979690946e+32;25.22823889553547;25.81704297014943;24.60436763011861;24.445730513727842;24.553176315223464;3.27053275810496e+33
863;8384;12;1972;15;24.710865946275977;23.3619083404541;22.400031776124464;23.935529795332;23.94578030109405;25.1;24.252443588561484;1.0635048164699827e+33;3.352616979690946e+32;24.25290660858155;24.61704297014943;23.84784872013556;23.691168357199192;23.69211657172789;3.27053275810496e+33
864;8415;1;1973;15;24.396010270655307;22.312123489379893;21.70002022117012;23.49135562797866;23.142728281021125;24.20000000000001;23.85899903713165;1.0635048164699827e+33;3.352616979690946e+32;23.62219744622708;24.286550131841;22.7913298101525;22.682985742473267;22.814080311777605;3.27053275810496e+33
