index;time;month;year;day;ATG;Redonda;Saint_Paul;Saint_Mary;Saint_Philip;Saint_Peter;Saint_John;Saint_George;Barbuda
575;-382;12;1948;15;6.97270936355577e+33;24.200000000000003;6.544403994150141e+34;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;2.9725746036271033e+31
576;-351;1;1949;15;6.97270936355577e+33;22.900000000000002;6.544403994150141e+34;23.900000000000002;23.900000000000002;23.900000000000002;23.900000000000002;23.900000000000002;2.9725746036271033e+31
577;-320;2;1949;15;6.97270936355577e+33;22.900000000000002;6.544403994150141e+34;24.1;24.1;24.1;24.1;24.1;2.9725746036271033e+31
578;-292;3;1949;15;6.97270936355577e+33;23.400000000000002;6.544403994150141e+34;24.5;24.5;24.5;24.5;24.5;2.9725746036271033e+31
579;-261;4;1949;15;6.97270936355577e+33;24.3;6.544403994150141e+34;25.3;25.3;25.3;25.3;25.3;2.9725746036271033e+31
580;-231;5;1949;15;6.97270936355577e+33;25.5;6.544403994150141e+34;26.1;26.1;26.1;26.1;26.1;2.9725746036271033e+31
581;-200;6;1949;15;6.97270936355577e+33;25.700000000000003;6.544403994150141e+34;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;2.9725746036271033e+31
582;-170;7;1949;15;6.97270936355577e+33;25.700000000000003;6.544403994150141e+34;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;2.9725746036271033e+31
583;-139;8;1949;15;6.97270936355577e+33;26.6;6.544403994150141e+34;27.3;27.3;27.3;27.3;27.3;2.9725746036271033e+31
584;-108;9;1949;15;6.97270936355577e+33;26.1;6.544403994150141e+34;26.900000000000002;26.900000000000002;26.900000000000002;26.900000000000002;26.900000000000002;2.9725746036271033e+31
585;-78;10;1949;15;6.97270936355577e+33;25.6;6.544403994150141e+34;26.5;26.5;26.5;26.5;26.5;2.9725746036271033e+31
586;-47;11;1949;15;6.97270936355577e+33;25.0;6.544403994150141e+34;26.0;26.0;26.0;26.0;26.0;2.9725746036271033e+31
587;-17;12;1949;15;6.97270936355577e+33;23.700000000000003;6.544403994150141e+34;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;2.9725746036271033e+31
588;14;1;1950;15;6.97270936355577e+33;22.6;6.544403994150141e+34;23.700000000000003;23.700000000000003;23.700000000000003;23.700000000000003;23.700000000000003;2.9725746036271033e+31
589;45;2;1950;15;6.97270936355577e+33;22.900000000000002;6.544403994150141e+34;24.0;24.0;24.0;24.0;24.0;2.9725746036271033e+31
590;73;3;1950;15;6.97270936355577e+33;22.8;6.544403994150141e+34;24.0;24.0;24.0;24.0;24.0;2.9725746036271033e+31
591;104;4;1950;15;6.97270936355577e+33;23.5;6.544403994150141e+34;24.5;24.5;24.5;24.5;24.5;2.9725746036271033e+31
592;134;5;1950;15;6.97270936355577e+33;24.5;6.544403994150141e+34;25.3;25.3;25.3;25.3;25.3;2.9725746036271033e+31
