index;time;month;year;day;Salt_Cay;Grand_Turk;South_Caicos_and_East_Caicos;Middle_Caicos;Providenciales_and_West_Caicos;North_Caicos;TCA
503;-2574;12;1942;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;90.2;82.0;88.04892550732116;9.099276877448907e+35
504;-2543;1;1943;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;59.7;54.800000000000004;58.41460182754557;9.099276877448907e+35
505;-2512;2;1943;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;92.60000000000001;90.0;91.91795199012623;9.099276877448907e+35
506;-2484;3;1943;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;100.9;108.10000000000001;102.78874833503508;9.099276877448907e+35
507;-2453;4;1943;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;125.2;129.5;126.32800247786818;9.099276877448907e+35
508;-2423;5;1943;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;243.0;247.4;244.15423509363254;9.099276877448907e+35
509;-2392;6;1943;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;122.60000000000001;120.7;122.10158030047685;9.099276877448907e+35
510;-2362;7;1943;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;120.30000000000001;118.30000000000001;119.77534768471249;9.099276877448907e+35
511;-2331;8;1943;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;133.1;133.4;133.1786978472931;9.099276877448907e+35
512;-2300;9;1943;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;133.6;132.9;133.41637168964937;9.099276877448907e+35
513;-2270;10;1943;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;169.8;175.70000000000002;171.3477243300982;9.099276877448907e+35
514;-2239;11;1943;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;81.60000000000001;75.10000000000001;79.89487997531556;9.099276877448907e+35
515;-2209;12;1943;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;76.5;68.60000000000001;74.42762335461428;9.099276877448907e+35
516;-2178;1;1944;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;63.800000000000004;56.7;61.937484280729294;9.099276877448907e+35
517;-2147;2;1944;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;46.400000000000006;40.5;44.85227566990181;9.099276877448907e+35
518;-2118;3;1944;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;50.900000000000006;49.5;50.532743379298736;9.099276877448907e+35
519;-2087;4;1944;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;98.0;92.30000000000001;96.50474090143055;9.099276877448907e+35
520;-2057;5;1944;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;192.70000000000002;185.9;190.91618212802243;9.099276877448907e+35
521;-2026;6;1944;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;166.9;169.9;167.6869784729313;9.099276877448907e+35
522;-1996;7;1944;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;194.5;203.60000000000002;196.88716803455821;9.099276877448907e+35
523;-1965;8;1944;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;195.70000000000002;197.0;196.0410240049369;9.099276877448907e+35
524;-1934;9;1944;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;151.9;151.4;151.76883692117812;9.099276877448907e+35
525;-1904;10;1944;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;202.60000000000002;213.0;205.32819203949512;9.099276877448907e+35
526;-1873;11;1944;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;94.4;84.80000000000001;91.8816688866199;9.099276877448907e+35
527;-1843;12;1944;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;78.10000000000001;69.4;75.81776242849928;9.099276877448907e+35
528;-1812;1;1945;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;75.9;68.9;74.06371689649367;9.099276877448907e+35
529;-1781;2;1945;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;50.5;44.800000000000004;49.00474090143056;9.099276877448907e+35
530;-1753;3;1945;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;49.900000000000006;46.2;48.92939321671808;9.099276877448907e+35
531;-1722;4;1945;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;119.9;133.70000000000002;123.52010097548393;9.099276877448907e+35
532;-1692;5;1945;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;219.60000000000002;217.10000000000002;218.9441846058906;9.099276877448907e+35
533;-1661;6;1945;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;133.20000000000002;129.70000000000002;132.28185844824685;9.099276877448907e+35
534;-1631;7;1945;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;130.0;130.20000000000002;130.05246523152874;9.099276877448907e+35
535;-1600;8;1945;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;164.9;166.60000000000002;165.3459544679944;9.099276877448907e+35
536;-1569;9;1945;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;185.20000000000002;190.60000000000002;186.61656125127632;9.099276877448907e+35
537;-1539;10;1945;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;143.5;145.4;143.99841969952314;9.099276877448907e+35
538;-1508;11;1945;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;132.8;127.7;131.46213659601682;9.099276877448907e+35
539;-1478;12;1945;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;84.10000000000001;75.8;81.92269289155678;9.099276877448907e+35
540;-1447;1;1946;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;57.1;50.2;55.28994951225805;9.099276877448907e+35
541;-1416;2;1946;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;70.10000000000001;69.9;70.04753476847125;9.099276877448907e+35
542;-1388;3;1946;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;72.2;70.9;71.8589759950631;9.099276877448907e+35
543;-1357;4;1946;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;102.5;101.60000000000001;102.26390645812062;9.099276877448907e+35
544;-1327;5;1946;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;166.4;164.20000000000002;165.82288245318372;9.099276877448907e+35
545;-1296;6;1946;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;113.7;109.30000000000001;112.54576490636745;9.099276877448907e+35
546;-1266;7;1946;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;111.10000000000001;107.30000000000001;110.10316060095371;9.099276877448907e+35
547;-1235;8;1946;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;130.1;129.8;130.02130215270688;9.099276877448907e+35
548;-1204;9;1946;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;160.20000000000002;161.5;160.5410240049369;9.099276877448907e+35
549;-1174;10;1946;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;125.0;125.10000000000001;125.02623261576437;9.099276877448907e+35
550;-1143;11;1946;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;88.4;85.10000000000001;87.53432367977558;9.099276877448907e+35
551;-1113;12;1946;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;82.2;81.9;82.12130215270687;9.099276877448907e+35
552;-1082;1;1947;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;61.5;54.400000000000006;59.63748428072929;9.099276877448907e+35
553;-1051;2;1947;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;74.8;75.2;74.9049304630575;9.099276877448907e+35
554;-1023;3;1947;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;63.5;64.7;63.81479138917251;9.099276877448907e+35
555;-992;4;1947;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;92.4;85.2;90.5112516649649;9.099276877448907e+35
556;-962;5;1947;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;186.8;183.5;185.9343236797756;9.099276877448907e+35
557;-931;6;1947;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;120.4;123.9;121.31814155175317;9.099276877448907e+35
558;-901;7;1947;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;163.9;166.10000000000002;164.47711754681626;9.099276877448907e+35
559;-870;8;1947;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;142.0;141.4;141.84260430541374;9.099276877448907e+35
560;-839;9;1947;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;172.60000000000002;180.5;174.67237664538573;9.099276877448907e+35
561;-809;10;1947;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;142.1;145.20000000000002;142.91321108869565;9.099276877448907e+35
562;-778;11;1947;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;79.10000000000001;76.3;78.36548675859747;9.099276877448907e+35
563;-748;12;1947;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;100.4;91.9;98.17022766002802;9.099276877448907e+35
564;-717;1;1948;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;75.7;67.5;73.54892550732116;9.099276877448907e+35
565;-686;2;1948;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;48.6;43.0;47.13097351719493;9.099276877448907e+35
566;-657;3;1948;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;49.7;45.2;48.51953229060308;9.099276877448907e+35
567;-626;4;1948;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;115.7;124.30000000000001;117.95600495573635;9.099276877448907e+35
568;-596;5;1948;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;249.10000000000002;247.70000000000002;248.73274337929877;9.099276877448907e+35
569;-565;6;1948;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;211.4;210.10000000000002;211.05897599506312;9.099276877448907e+35
570;-535;7;1948;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;137.3;125.9;134.30948180286111;9.099276877448907e+35
571;-504;8;1948;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;101.9;91.7;99.22427319203364;9.099276877448907e+35
572;-473;9;1948;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;223.10000000000002;241.9;228.03173176370274;9.099276877448907e+35
573;-443;10;1948;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;157.5;166.0;159.72977233997196;9.099276877448907e+35
574;-412;11;1948;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;63.400000000000006;52.0;60.40948180286112;9.099276877448907e+35
575;-382;12;1948;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;57.1;47.2;54.50297103932676;9.099276877448907e+35
576;-351;1;1949;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;46.300000000000004;37.300000000000004;43.93906458120615;9.099276877448907e+35
577;-320;2;1949;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;39.900000000000006;32.7;38.011251664964924;9.099276877448907e+35
578;-292;3;1949;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;45.400000000000006;39.800000000000004;43.93097351719494;9.099276877448907e+35
579;-261;4;1949;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;67.2;54.1;63.76352733486672;9.099276877448907e+35
580;-231;5;1949;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;191.4;187.4;190.35069536942495;9.099276877448907e+35
581;-200;6;1949;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;136.5;137.5;136.76232615764377;9.099276877448907e+35
582;-170;7;1949;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;153.8;160.60000000000002;155.5838178719776;9.099276877448907e+35
583;-139;8;1949;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;105.30000000000001;96.10000000000001;102.8865993496774;9.099276877448907e+35
584;-108;9;1949;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;146.9;145.5;146.53274337929872;9.099276877448907e+35
585;-78;10;1949;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;189.4;206.60000000000002;193.9120099114727;9.099276877448907e+35
586;-47;11;1949;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;90.80000000000001;84.10000000000001;89.04241474378681;9.099276877448907e+35
587;-17;12;1949;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;76.4;69.2;74.51125166496492;9.099276877448907e+35
588;14;1;1950;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;57.7;50.300000000000004;55.758786433436164;9.099276877448907e+35
589;45;2;1950;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;44.5;38.2;42.8473452068443;9.099276877448907e+35
590;73;3;1950;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;35.800000000000004;28.0;33.753855970378666;9.099276877448907e+35
591;104;4;1950;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;75.10000000000001;63.6;72.08324918709675;9.099276877448907e+35
592;134;5;1950;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;149.3;135.0;145.5487359456942;9.099276877448907e+35
593;165;6;1950;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;82.30000000000001;68.0;78.54873594569422;9.099276877448907e+35
594;195;7;1950;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;134.0;136.1;134.55088493105188;9.099276877448907e+35
595;226;8;1950;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;224.0;245.4;229.61377977357648;9.099276877448907e+35
596;257;9;1950;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;159.3;161.10000000000002;159.77218708375878;9.099276877448907e+35
597;287;10;1950;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;169.8;181.60000000000002;172.8954486601964;9.099276877448907e+35
598;318;11;1950;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;116.4;114.0;115.77041722165497;9.099276877448907e+35
599;348;12;1950;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;56.1;46.1;53.47673842356238;9.099276877448907e+35
600;379;1;1951;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;41.800000000000004;31.6;39.124273192033634;9.099276877448907e+35
601;410;2;1951;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;42.1;38.2;41.07692798518933;9.099276877448907e+35
602;438;3;1951;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;13.8;8.6;12.43590398025244;9.099276877448907e+35
603;469;4;1951;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;183.3;175.70000000000002;181.30632120190742;9.099276877448907e+35
604;499;5;1951;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;255.4;272.0;259.75461421688647;9.099276877448907e+35
605;530;6;1951;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;127.4;116.9;124.64557534474051;9.099276877448907e+35
606;560;7;1951;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;256.8;260.6;257.7968393990463;9.099276877448907e+35
607;591;8;1951;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;139.6;133.70000000000002;138.0522756699018;9.099276877448907e+35
608;622;9;1951;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;246.70000000000002;232.0;242.8438054826367;9.099276877448907e+35
609;652;10;1951;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;83.9;75.10000000000001;81.5915298127349;9.099276877448907e+35
610;683;11;1951;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;197.8;185.9;194.67831872403923;9.099276877448907e+35
611;713;12;1951;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;105.5;93.5;102.35208610827486;9.099276877448907e+35
612;744;1;1952;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;76.10000000000001;61.6;72.29627071416546;9.099276877448907e+35
613;775;2;1952;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;59.2;53.1;57.599810438373055;9.099276877448907e+35
614;804;3;1952;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;20.200000000000003;12.8;18.258786433436168;9.099276877448907e+35
615;835;4;1952;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;228.70000000000002;207.9;223.24361592100973;9.099276877448907e+35
616;865;5;1952;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;242.5;246.9;243.65423509363254;9.099276877448907e+35
617;896;6;1952;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;441.3;507.70000000000005;458.7184568675458;9.099276877448907e+35
618;926;7;1952;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;199.0;204.60000000000002;200.46902648280505;9.099276877448907e+35
619;957;8;1952;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;118.4;113.60000000000001;117.14083444330996;9.099276877448907e+35
620;988;9;1952;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;238.60000000000002;237.9;238.41637168964937;9.099276877448907e+35
621;1018;10;1952;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;94.2;88.80000000000001;92.78343874872368;9.099276877448907e+35
622;1049;11;1952;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;61.7;46.5;57.712642403814826;9.099276877448907e+35
623;1079;12;1952;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;73.3;70.2;72.48678891130433;9.099276877448907e+35
624;1110;1;1953;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;89.7;82.0;87.68008858614304;9.099276877448907e+35
625;1141;2;1953;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;48.7;44.7;47.65069536942495;9.099276877448907e+35
626;1169;3;1953;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;38.900000000000006;30.700000000000003;36.74892550732116;9.099276877448907e+35
627;1200;4;1953;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;43.1;34.2;40.76529719697052;9.099276877448907e+35
